breed_id,pet_id,gender,visit_age_years,visit_age_months,weight_kg,bcs_recorded,bcs_predicted,preventive_care_visit,healthy_pet_diagnosis,average_adult_breed_weight_kg,source_type
11,953657,MN,0.793,9.52,22.589,Thin,,N,N,35.91,real_public_processed_sample
11,953657,MN,0.807,9.68,22.589,Thin,,N,N,35.91,real_public_processed_sample
11,953657,MN,0.939,11.27,18.507,Thin,,N,N,35.91,real_public_processed_sample
11,953658,M,0.226,2.71,5.262,,,Y,Y,35.91,real_public_processed_sample
11,953658,M,0.28,3.36,5.262,,,Y,Y,35.91,real_public_processed_sample
11,953658,M,0.316,3.79,8.981,,,N,N,35.91,real_public_processed_sample
11,953659,M,0.42,5.04,23.315,,,Y,Y,35.91,real_public_processed_sample
11,953659,M,0.541,6.49,28.395,,,Y,Y,35.91,real_public_processed_sample
11,953659,M,0.741,8.89,34.292,,,Y,N,35.91,real_public_processed_sample
11,953659,M,0.768,9.22,33.112,,,N,N,35.91,real_public_processed_sample
11,953659,M,0.845,10.14,33.657,,,Y,N,35.91,real_public_processed_sample
11,953659,M,0.974,11.69,33.203,,,N,N,35.91,real_public_processed_sample
11,953660,M,0.229,2.75,6.713,,,Y,Y,35.91,real_public_processed_sample
11,953660,M,0.454,5.45,21.954,,,Y,N,35.91,real_public_processed_sample
11,953661,M,0.253,3.04,6.532,,,N,N,35.91,real_public_processed_sample
11,953661,M,0.273,3.28,7.802,,,N,Y,35.91,real_public_processed_sample
11,953661,M,0.319,3.83,10.614,,,N,N,35.91,real_public_processed_sample
11,953661,M,0.33,3.96,11.34,,,Y,Y,35.91,real_public_processed_sample
11,953661,M,0.388,4.66,15.241,,,Y,Y,35.91,real_public_processed_sample
11,953661,M,0.402,4.82,15.966,,,N,N,35.91,real_public_processed_sample
11,953661,M,0.445,5.34,17.69,,,Y,Y,35.91,real_public_processed_sample
11,953661,M,0.733,8.8,31.116,,,Y,N,35.91,real_public_processed_sample
11,953661,M,1.018,12.22,31.116,,,Y,Y,35.91,real_public_processed_sample
11,953661,M,1.385,16.62,30.844,,,Y,N,35.91,real_public_processed_sample
11,953662,F,0.254,3.05,5.352,,,Y,N,35.91,real_public_processed_sample
11,953662,F,0.311,3.73,8.437,,,Y,Y,35.91,real_public_processed_sample
11,953662,F,0.596,7.15,18.234,,,Y,Y,35.91,real_public_processed_sample
11,953663,F,0.591,7.09,21.954,,,Y,Y,35.91,real_public_processed_sample
11,953664,F,0.421,5.05,22.68,,,Y,N,35.91,real_public_processed_sample
11,953664,F,0.498,5.98,27.034,,,Y,Y,35.91,real_public_processed_sample
11,953664,F,0.517,6.2,29.665,,,Y,Y,35.91,real_public_processed_sample
11,953664,F,0.555,6.66,30.935,,,Y,N,35.91,real_public_processed_sample
11,953664,F,0.846,10.15,36.56,,,Y,N,35.91,real_public_processed_sample
11,953664,F,0.856,10.27,40.279,,,N,N,35.91,real_public_processed_sample
11,953664,F,0.938,11.26,39.463,,,N,N,35.91,real_public_processed_sample
11,953664,F,0.941,11.29,39.463,,,Y,N,35.91,real_public_processed_sample
11,953664,F,1.026,12.31,36.65,,,N,N,35.91,real_public_processed_sample
11,953664,F,1.409,16.91,40.188,,,Y,N,35.91,real_public_processed_sample
11,953665,FS,0.111,1.33,6.26,,,Y,Y,35.91,real_public_processed_sample
11,953665,FS,0.169,2.03,10.07,,,Y,N,35.91,real_public_processed_sample
11,953665,FS,0.245,2.94,14.152,,,Y,N,35.91,real_public_processed_sample
11,953665,FS,0.519,6.23,24.403,,,N,N,35.91,real_public_processed_sample
11,953666,FS,0.503,6.04,27.034,,,N,Y,35.91,real_public_processed_sample
11,953667,M,1.015,12.18,36.287,,,Y,N,35.91,real_public_processed_sample
11,953667,M,1.547,18.56,41.64,,,Y,Y,35.91,real_public_processed_sample
11,953668,M,0.281,3.37,9.616,,,Y,N,35.91,real_public_processed_sample
11,953669,M,1.002,12.02,28.304,,,N,N,35.91,real_public_processed_sample
11,953669,M,1.04,12.48,30.935,,,N,N,35.91,real_public_processed_sample
11,953670,F,0.109,1.31,2.994,,,Y,Y,35.91,real_public_processed_sample
11,953670,F,0.166,1.99,5.715,,,Y,N,35.91,real_public_processed_sample
11,953671,M,0.409,4.91,7.167,,,Y,N,35.91,real_public_processed_sample
11,953672,F,0.117,1.4,3.538,,,Y,N,35.91,real_public_processed_sample
11,953673,F,0.117,1.4,2.268,,,Y,N,35.91,real_public_processed_sample
11,953674,M,0.544,6.53,31.933,,,N,N,35.91,real_public_processed_sample
11,953675,M,0.659,7.91,25.855,,,Y,N,35.91,real_public_processed_sample
11,953675,M,1.719,20.63,36.56,,,Y,N,35.91,real_public_processed_sample
11,953676,M,1.002,12.02,42.366,,,Y,Y,35.91,real_public_processed_sample
11,953676,M,1.538,18.46,44.996,,,Y,N,35.91,real_public_processed_sample
11,953677,F,0.168,2.02,3.266,,,Y,Y,35.91,real_public_processed_sample
11,953677,F,0.248,2.98,6.169,,,Y,Y,35.91,real_public_processed_sample
11,953677,F,0.324,3.89,7.53,,,Y,Y,35.91,real_public_processed_sample
11,953677,F,0.415,4.98,15.513,,,Y,Y,35.91,real_public_processed_sample
11,953678,M,1.106,13.27,29.846,,,Y,N,35.91,real_public_processed_sample
11,953679,M,0.254,3.05,6.804,,,N,N,35.91,real_public_processed_sample
11,953680,MN,0.875,10.5,26.054,,,Y,Y,35.91,real_public_processed_sample
11,953680,MN,0.969,11.63,26.535,,,Y,Y,35.91,real_public_processed_sample
11,953680,MN,1.445,17.34,27.814,,,Y,N,35.91,real_public_processed_sample
11,953680,MN,1.816,21.79,29.52,,,N,N,35.91,real_public_processed_sample
11,953680,MN,2.072,24.86,32.885,,,Y,N,35.91,real_public_processed_sample
11,953681,M,0.141,1.69,6.033,,,Y,Y,35.91,real_public_processed_sample
11,953681,M,0.179,2.15,8.618,,,N,N,35.91,real_public_processed_sample
11,953681,M,0.199,2.39,8.618,,,Y,Y,35.91,real_public_processed_sample
11,953681,M,1.223,14.68,34.7,,,N,N,35.91,real_public_processed_sample
11,953682,F,0.232,2.78,5.443,,,Y,Y,35.91,real_public_processed_sample
11,953682,F,0.325,3.9,10.433,,,Y,Y,35.91,real_public_processed_sample
11,953683,M,0.837,10.04,29.484,,,N,N,35.91,real_public_processed_sample
11,953684,M,0.117,1.4,3.175,,,N,N,35.91,real_public_processed_sample
11,953685,M,0.919,11.03,34.654,,,Y,N,35.91,real_public_processed_sample
11,953686,M,0.169,2.03,6.214,,,Y,N,35.91,real_public_processed_sample
11,953687,M,0.791,9.49,42.547,,,N,N,35.91,real_public_processed_sample
11,953687,M,2.18,26.16,48.035,,,N,N,35.91,real_public_processed_sample
11,953688,FS,2.459,29.51,39.417,,,Y,N,35.91,real_public_processed_sample
11,953688,FS,2.506,30.07,39.009,,,Y,N,35.91,real_public_processed_sample
11,953689,F,0.168,2.02,6.124,,,Y,N,35.91,real_public_processed_sample
11,953689,F,0.188,2.26,6.124,,,N,N,35.91,real_public_processed_sample
11,953689,F,0.439,5.27,21.137,,,N,N,35.91,real_public_processed_sample
11,953689,F,0.84,10.08,30.618,,,Y,N,35.91,real_public_processed_sample
11,953690,M,0.494,5.93,27.125,,,Y,N,35.91,real_public_processed_sample
11,953691,M,0.116,1.39,4.173,,,Y,N,35.91,real_public_processed_sample
11,953691,M,0.127,1.52,4.445,,,N,N,35.91,real_public_processed_sample
11,953691,M,0.141,1.69,5.398,,,Y,N,35.91,real_public_processed_sample
11,953691,M,0.179,2.15,7.711,,,Y,N,35.91,real_public_processed_sample
11,953691,M,0.201,2.41,8.709,,,Y,N,35.91,real_public_processed_sample
11,953691,M,0.278,3.34,13.2,,,Y,N,35.91,real_public_processed_sample
11,953691,M,0.316,3.79,16.511,,,Y,N,35.91,real_public_processed_sample
11,953691,M,0.393,4.72,21.818,,,Y,N,35.91,real_public_processed_sample
11,953691,M,0.508,6.1,25.809,,,Y,N,35.91,real_public_processed_sample
11,953691,M,0.642,7.7,30.98,,,Y,N,35.91,real_public_processed_sample
11,953691,M,0.659,7.91,30.98,,,N,N,35.91,real_public_processed_sample
11,953691,M,0.681,8.17,30.119,,,N,N,35.91,real_public_processed_sample
11,953691,M,0.719,8.63,31.253,,,Y,N,35.91,real_public_processed_sample
11,953691,M,0.876,10.51,34.564,,,N,N,35.91,real_public_processed_sample
11,953691,M,1.004,12.05,33.883,,,Y,N,35.91,real_public_processed_sample
11,953692,M,0.168,2.02,4.853,,,Y,N,35.91,real_public_processed_sample
11,953692,M,0.22,2.64,8.346,,,Y,N,35.91,real_public_processed_sample
11,953692,M,0.278,3.34,11.385,,,Y,N,35.91,real_public_processed_sample
11,953692,M,0.335,4.02,15.241,,,Y,N,35.91,real_public_processed_sample
11,953692,M,0.505,6.06,21.455,,,Y,N,35.91,real_public_processed_sample
11,953692,M,0.546,6.55,21.455,,,N,N,35.91,real_public_processed_sample
11,953692,M,0.628,7.54,26.036,,,N,N,35.91,real_public_processed_sample
11,953692,M,0.716,8.59,26.036,,,N,N,35.91,real_public_processed_sample
11,953692,M,0.777,9.32,25.401,,,N,N,35.91,real_public_processed_sample
11,953692,M,0.801,9.61,25.401,,,N,N,35.91,real_public_processed_sample
11,953693,F,0.251,3.01,8.074,,,Y,N,35.91,real_public_processed_sample
11,953693,F,0.3,3.6,10.841,,,Y,N,35.91,real_public_processed_sample
11,953693,F,0.399,4.79,17.735,,,Y,N,35.91,real_public_processed_sample
11,953694,M,0.168,2.02,2.268,,,Y,N,35.91,real_public_processed_sample
11,953694,M,0.223,2.68,5.987,,,N,N,35.91,real_public_processed_sample
11,953695,M,0.503,6.04,27.624,,,Y,N,35.91,real_public_processed_sample
11,953696,F,0.253,3.04,9.389,,,Y,N,35.91,real_public_processed_sample
11,953696,F,0.388,4.66,14.787,,,Y,N,35.91,real_public_processed_sample
11,953697,M,0.168,2.02,4.218,,,Y,N,35.91,real_public_processed_sample
11,953697,M,0.226,2.71,8.346,,,Y,N,35.91,real_public_processed_sample
11,953697,M,0.283,3.4,11.34,,,Y,N,35.91,real_public_processed_sample
11,953697,M,0.341,4.09,14.878,,,Y,N,35.91,real_public_processed_sample
11,953697,M,0.456,5.47,24.902,,,Y,N,35.91,real_public_processed_sample
11,953698,M,0.838,10.06,51.301,,,Y,N,35.91,real_public_processed_sample
11,953698,M,1.424,17.09,52.163,,,Y,N,35.91,real_public_processed_sample
11,953698,M,1.889,22.67,52.39,,,Y,N,35.91,real_public_processed_sample
11,953699,F,0.525,6.3,15.286,,,N,N,35.91,real_public_processed_sample
11,953700,M,0.169,2.03,5.715,,,Y,Y,35.91,real_public_processed_sample
11,953700,M,0.227,2.72,9.299,,,Y,Y,35.91,real_public_processed_sample
11,953700,M,0.287,3.44,13.608,,,Y,Y,35.91,real_public_processed_sample
11,953700,M,0.344,4.13,17.01,,,Y,N,35.91,real_public_processed_sample
11,953701,F,0.254,3.05,11.34,,,Y,N,35.91,real_public_processed_sample
11,953702,F,0.336,4.03,15.83,,,Y,N,35.91,real_public_processed_sample
11,953702,F,0.64,7.68,26.898,,,N,N,35.91,real_public_processed_sample
11,953702,F,0.679,8.15,26.082,,,Y,N,35.91,real_public_processed_sample
11,953702,F,0.717,8.6,26.308,,,N,N,35.91,real_public_processed_sample
11,953702,F,1.004,12.05,27.261,,,N,N,35.91,real_public_processed_sample
11,953703,M,0.276,3.31,11.884,,,Y,N,35.91,real_public_processed_sample
11,953703,M,0.47,5.64,20.23,,,Y,N,35.91,real_public_processed_sample
11,953703,M,0.618,7.42,28.486,,,N,N,35.91,real_public_processed_sample
11,953704,M,0.169,2.03,4.491,,,Y,N,35.91,real_public_processed_sample
11,953705,F,0.536,6.43,14.379,,,Y,N,35.91,real_public_processed_sample
11,953706,M,1.254,15.05,43.046,,,Y,N,35.91,real_public_processed_sample
11,953707,M,0.207,2.48,11.249,,,Y,N,35.91,real_public_processed_sample
11,953708,M,0.254,3.05,10.251,,,Y,N,35.91,real_public_processed_sample
11,953708,M,0.385,4.62,17.373,,,Y,N,35.91,real_public_processed_sample
11,953709,M,2.002,24.02,43.227,,Thin,Y,Y,35.91,real_public_processed_sample
11,953710,M,2.002,24.02,43.772,,Thin,Y,Y,35.91,real_public_processed_sample
11,953711,M,1.065,12.78,42.184,,,N,N,35.91,real_public_processed_sample
11,953712,M,1.051,12.61,23.587,,,Y,N,35.91,real_public_processed_sample
11,953713,M,0.169,2.03,5.625,,,Y,N,35.91,real_public_processed_sample
11,953714,F,0.254,3.05,16.783,,,N,N,35.91,real_public_processed_sample
11,953714,F,0.292,3.5,15.921,,,N,N,35.91,real_public_processed_sample
11,953715,M,2.517,30.2,28.576,,,N,N,35.91,real_public_processed_sample
11,953716,M,0.755,9.06,34.019,,,Y,N,35.91,real_public_processed_sample
11,953717,M,0.586,7.03,17.735,,,N,N,35.91,real_public_processed_sample
11,953718,FS,0.98,11.76,31.253,,,N,N,35.91,real_public_processed_sample
11,953719,FS,0.174,2.09,5.262,,,Y,N,35.91,real_public_processed_sample
11,953719,FS,0.231,2.77,7.938,,,Y,N,35.91,real_public_processed_sample
11,953719,FS,0.245,2.94,7.893,,,N,N,35.91,real_public_processed_sample
11,953719,FS,0.289,3.47,11.113,,,Y,Y,35.91,real_public_processed_sample
11,953719,FS,0.346,4.15,14.107,,,Y,N,35.91,real_public_processed_sample
11,953719,FS,0.385,4.62,15.876,,,N,N,35.91,real_public_processed_sample
11,953719,FS,0.867,10.4,25.583,,,N,N,35.91,real_public_processed_sample
11,953719,FS,0.887,10.64,25.583,,,N,N,35.91,real_public_processed_sample
11,953719,FS,0.928,11.14,26.354,,,N,N,35.91,real_public_processed_sample
11,953719,FS,0.935,11.22,26.218,,,N,N,35.91,real_public_processed_sample
11,953719,FS,1.004,12.05,26.218,,,Y,Y,35.91,real_public_processed_sample
11,953719,FS,1.075,12.9,25.9,,,N,N,35.91,real_public_processed_sample
11,953719,FS,1.3,15.6,25.764,,,Y,N,35.91,real_public_processed_sample
11,953719,FS,1.327,15.92,26.535,,,Y,N,35.91,real_public_processed_sample
11,953720,M,0.648,7.78,27.216,,,N,N,35.91,real_public_processed_sample
11,953720,M,0.961,11.53,27.216,Heavy,,Y,N,35.91,real_public_processed_sample
11,953721,M,0.169,2.03,2.903,,,Y,Y,35.91,real_public_processed_sample
11,953722,M,0.138,1.66,3.946,,,Y,N,35.91,real_public_processed_sample
11,953722,M,0.278,3.34,12.837,,,Y,N,35.91,real_public_processed_sample
11,953722,M,0.366,4.39,17.962,,,Y,N,35.91,real_public_processed_sample
11,953722,M,0.613,7.36,25.583,,,Y,N,35.91,real_public_processed_sample
11,953723,M,0.138,1.66,4.082,,,Y,N,35.91,real_public_processed_sample
11,953723,M,0.278,3.34,12.02,,,Y,Y,35.91,real_public_processed_sample
11,953723,M,0.289,3.47,13.154,,,N,N,35.91,real_public_processed_sample
11,953723,M,0.366,4.39,17.463,,,Y,Y,35.91,real_public_processed_sample
11,953723,M,0.613,7.36,24.449,,,N,N,35.91,real_public_processed_sample
11,953723,M,0.895,10.74,26.082,,,Y,N,35.91,real_public_processed_sample
11,953723,M,0.95,11.4,26.263,,,Y,N,35.91,real_public_processed_sample
11,953723,M,0.971,11.65,26.581,,,N,N,35.91,real_public_processed_sample
11,953724,F,0.421,5.05,16.329,,,Y,N,35.91,real_public_processed_sample
11,953725,F,0.27,3.24,7.756,,,Y,Y,35.91,real_public_processed_sample
11,953725,F,0.328,3.94,8.664,,,Y,N,35.91,real_public_processed_sample
11,953725,F,0.374,4.49,15.15,,,Y,Y,35.91,real_public_processed_sample
11,953725,F,0.565,6.78,23.632,,,Y,Y,35.91,real_public_processed_sample
11,953726,F,1.503,18.04,21.319,,,Y,N,35.91,real_public_processed_sample
11,953727,F,1.504,18.05,27.17,,,Y,N,35.91,real_public_processed_sample
11,953728,M,0.336,4.03,16.329,,,Y,Y,35.91,real_public_processed_sample
11,953728,M,0.599,7.19,28.123,,,N,N,35.91,real_public_processed_sample
11,953729,FS,0.322,3.86,5.897,,,Y,N,35.91,real_public_processed_sample
11,953729,FS,0.36,4.32,6.895,,,Y,N,35.91,real_public_processed_sample
11,953729,FS,0.429,5.15,10.16,,,Y,N,35.91,real_public_processed_sample
11,953729,FS,0.478,5.74,10.569,,,N,N,35.91,real_public_processed_sample
11,953729,FS,0.487,5.84,13.426,,,Y,N,35.91,real_public_processed_sample
11,953729,FS,0.549,6.59,16.692,,,N,N,35.91,real_public_processed_sample
11,953729,FS,1.02,12.24,26.898,,,Y,N,35.91,real_public_processed_sample
11,953729,FS,1.443,17.32,28.531,,,Y,N,35.91,real_public_processed_sample
11,953730,M,0.391,4.69,18.733,,,Y,N,35.91,real_public_processed_sample
11,953731,F,0.253,3.04,10.977,,,N,Y,35.91,real_public_processed_sample
11,953732,FS,1.002,12.02,36.287,,,N,N,35.91,real_public_processed_sample
11,953733,M,1.753,21.04,44.951,,,N,N,35.91,real_public_processed_sample
11,953734,FS,0.421,5.05,17.735,,,Y,Y,35.91,real_public_processed_sample
11,953734,FS,0.464,5.57,18.144,,,N,Y,35.91,real_public_processed_sample
11,953734,FS,0.594,7.13,22.135,,,N,N,35.91,real_public_processed_sample
11,953734,FS,1.336,16.03,29.71,Heavy,,Y,N,35.91,real_public_processed_sample
11,953734,FS,1.39,16.68,30.527,Heavy,,N,N,35.91,real_public_processed_sample
11,953734,FS,1.566,18.79,29.166,,,N,N,35.91,real_public_processed_sample
11,953734,FS,1.735,20.82,29.166,,,N,N,35.91,real_public_processed_sample
11,953734,FS,1.958,23.5,28.395,,,Y,Y,35.91,real_public_processed_sample
11,953735,FS,0.169,2.03,3.266,,,Y,N,35.91,real_public_processed_sample
11,953735,FS,0.226,2.71,5.488,,,Y,Y,35.91,real_public_processed_sample
11,953735,FS,0.284,3.41,7.076,,,Y,Y,35.91,real_public_processed_sample
11,953735,FS,0.33,3.96,8.8,,,N,N,35.91,real_public_processed_sample
11,953736,MN,0.183,2.2,7.167,,,Y,Y,35.91,real_public_processed_sample
11,953736,MN,0.314,3.77,15.286,,,Y,Y,35.91,real_public_processed_sample
11,953736,MN,0.405,4.86,21.636,,,Y,N,35.91,real_public_processed_sample
11,953736,MN,0.538,6.46,30.345,,,N,N,35.91,real_public_processed_sample
11,953736,MN,0.62,7.44,33.883,,,N,N,35.91,real_public_processed_sample
11,953736,MN,0.949,11.39,42.502,,,N,N,35.91,real_public_processed_sample
11,953736,MN,0.987,11.84,42.184,,,N,Y,35.91,real_public_processed_sample
11,953736,MN,1.168,14.02,41.594,,,N,N,35.91,real_public_processed_sample
11,953736,MN,1.259,15.11,43.59,,,N,N,35.91,real_public_processed_sample
11,953736,MN,1.344,16.13,43.273,,,Y,N,35.91,real_public_processed_sample
11,953736,MN,1.442,17.3,43.046,,,N,N,35.91,real_public_processed_sample
11,953736,MN,1.826,21.91,44.18,,,Y,N,35.91,real_public_processed_sample
11,953736,MN,2.012,24.14,44.77,,,N,N,35.91,real_public_processed_sample
11,953736,MN,2.094,25.13,44.77,,,N,N,35.91,real_public_processed_sample
11,953736,MN,2.27,27.24,43.817,,,N,N,35.91,real_public_processed_sample
11,953736,MN,2.387,28.64,41.731,,Heavy,N,N,35.91,real_public_processed_sample
11,953736,MN,2.39,28.68,41.731,,Heavy,N,N,35.91,real_public_processed_sample
11,953737,M,0.188,2.26,7.076,,,Y,Y,35.91,real_public_processed_sample
11,953738,F,0.231,2.77,6.078,,,N,N,35.91,real_public_processed_sample
11,953738,F,0.247,2.96,6.486,,,N,N,35.91,real_public_processed_sample
11,953738,F,0.286,3.43,8.391,,,Y,Y,35.91,real_public_processed_sample
11,953738,F,0.971,11.65,22.952,,,Y,N,35.91,real_public_processed_sample
11,953738,F,1.546,18.55,23.541,,,Y,N,35.91,real_public_processed_sample
11,953739,M,1.335,16.02,30.708,,,Y,N,35.91,real_public_processed_sample
11,953739,M,1.404,16.85,32.205,,,N,N,35.91,real_public_processed_sample
11,953740,F,0.166,1.99,6.124,,,Y,Y,35.91,real_public_processed_sample
11,953740,F,0.224,2.69,10.433,,,Y,Y,35.91,real_public_processed_sample
11,953740,F,0.281,3.37,14.969,,,Y,Y,35.91,real_public_processed_sample
11,953740,F,0.301,3.61,16.329,,,N,N,35.91,real_public_processed_sample
11,953740,F,0.339,4.07,19.051,,,Y,Y,35.91,real_public_processed_sample
11,953740,F,0.429,5.15,22.226,,,Y,N,35.91,real_public_processed_sample
11,953740,F,0.544,6.53,27.306,,,N,N,35.91,real_public_processed_sample
11,953740,F,0.591,7.09,29.03,,,N,N,35.91,real_public_processed_sample
11,953740,F,0.684,8.21,30.844,,,Y,N,35.91,real_public_processed_sample
11,953741,M,1.048,12.58,40.37,,,Y,N,35.91,real_public_processed_sample
11,953741,M,1.286,15.43,38.011,,,N,N,35.91,real_public_processed_sample
11,953741,M,1.432,17.18,35.199,,,N,N,35.91,real_public_processed_sample
11,953742,F,0.174,2.09,4.037,,,Y,Y,35.91,real_public_processed_sample
11,953742,F,0.182,2.18,4.082,,,N,N,35.91,real_public_processed_sample
11,953742,F,0.21,2.52,5.035,,,Y,N,35.91,real_public_processed_sample
11,953742,F,0.267,3.2,7.756,,,Y,Y,35.91,real_public_processed_sample
11,953742,F,0.324,3.89,9.435,,,Y,N,35.91,real_public_processed_sample
11,953743,M,0.837,10.04,36.287,,,N,N,35.91,real_public_processed_sample
11,953744,FS,0.245,2.94,13.018,,,Y,Y,35.91,real_public_processed_sample
11,953744,FS,0.256,3.07,12.61,,,N,N,35.91,real_public_processed_sample
11,953744,FS,0.308,3.7,16.647,,,Y,Y,35.91,real_public_processed_sample
11,953744,FS,0.513,6.16,28.531,,,Y,N,35.91,real_public_processed_sample
11,953744,FS,0.607,7.28,31.752,,,Y,N,35.91,real_public_processed_sample
11,953744,FS,0.771,9.25,34.019,,,Y,N,35.91,real_public_processed_sample
11,953744,FS,0.892,10.7,33.747,,,N,N,35.91,real_public_processed_sample
11,953745,F,1.001,12.01,31.071,,,N,N,35.91,real_public_processed_sample
11,953746,M,1.169,14.03,29.484,,,N,N,35.91,real_public_processed_sample
11,953747,M,0.503,6.04,22.725,,,N,Y,35.91,real_public_processed_sample
11,953748,M,0.259,3.11,9.979,,,Y,Y,35.91,real_public_processed_sample
11,953749,MN,1.838,22.06,22.045,,,Y,N,35.91,real_public_processed_sample
11,953749,MN,2.374,28.49,22.68,,,Y,N,35.91,real_public_processed_sample
11,953750,M,0.67,8.04,28.667,,,Y,N,35.91,real_public_processed_sample
11,953751,M,1.503,18.04,40.823,,,N,Y,35.91,real_public_processed_sample
11,953752,M,0.383,4.6,12.02,,,Y,Y,35.91,real_public_processed_sample
11,953752,M,1.481,17.77,27.442,,,Y,Y,35.91,real_public_processed_sample
11,953752,M,2.484,29.81,30.89,Heavy,,Y,N,35.91,real_public_processed_sample
11,953753,M,0.541,6.49,34.609,,,Y,Y,35.91,real_public_processed_sample
11,953754,M,0.933,11.2,40.914,,,N,N,35.91,real_public_processed_sample
11,953754,M,2.188,26.26,47.627,,,N,N,35.91,real_public_processed_sample
11,953755,M,1.3,15.6,37.92,,,N,N,35.91,real_public_processed_sample
11,953756,F,1.972,23.66,45.359,,,Y,N,35.91,real_public_processed_sample
11,953756,F,1.991,23.89,45.359,,,Y,N,35.91,real_public_processed_sample
11,953756,F,2.04,24.48,45.359,,,Y,N,35.91,real_public_processed_sample
11,953756,F,2.95,35.4,46.403,,,Y,N,35.91,real_public_processed_sample
11,953757,M,1.476,17.71,33.203,,,N,N,35.91,real_public_processed_sample
11,953758,M,2.679,32.15,25.855,,Thin,Y,Y,35.91,real_public_processed_sample
11,953759,M,0.451,5.41,17.962,,,Y,Y,35.91,real_public_processed_sample
11,953759,M,0.975,11.7,26.853,,,N,N,35.91,real_public_processed_sample
11,953759,M,1.451,17.41,28.35,,,Y,N,35.91,real_public_processed_sample
11,953759,M,1.62,19.44,28.123,,,Y,N,35.91,real_public_processed_sample
11,953760,MN,1.24,14.88,35.017,,,N,N,35.91,real_public_processed_sample
11,953761,M,0.522,6.26,23.587,,,Y,N,35.91,real_public_processed_sample
11,953761,M,1.344,16.13,47.627,,,N,Y,35.91,real_public_processed_sample
11,953762,F,0.752,9.02,26.762,,,N,N,35.91,real_public_processed_sample
11,953763,F,0.837,10.04,22.226,,,Y,N,35.91,real_public_processed_sample
11,953764,M,0.838,10.06,31.752,,,Y,N,35.91,real_public_processed_sample
11,953764,M,1.708,20.5,29.71,,,N,N,35.91,real_public_processed_sample
11,953765,MN,0.289,3.47,11.34,,,Y,Y,35.91,real_public_processed_sample
11,953765,MN,0.352,4.22,18.144,,,Y,Y,35.91,real_public_processed_sample
11,953765,MN,0.394,4.73,21.909,,,Y,N,35.91,real_public_processed_sample
11,953765,MN,0.456,5.47,25.401,,,Y,N,35.91,real_public_processed_sample
11,953765,MN,0.473,5.68,28.123,,,N,N,35.91,real_public_processed_sample
11,953765,MN,0.516,6.19,30.391,,,Y,N,35.91,real_public_processed_sample
11,953765,MN,0.873,10.48,38.646,,,Y,Y,35.91,real_public_processed_sample
11,953765,MN,0.996,11.95,39.508,,,N,Y,35.91,real_public_processed_sample
11,953765,MN,1.004,12.05,40.46,,,N,N,35.91,real_public_processed_sample
11,953765,MN,1.79,21.48,39.236,,,Y,N,35.91,real_public_processed_sample
11,953766,M,2.001,24.01,28.486,,Thin,Y,N,35.91,real_public_processed_sample
11,953766,M,2.007,24.08,28.486,,,N,N,35.91,real_public_processed_sample
11,953766,M,2.015,24.18,29.484,,Thin,N,N,35.91,real_public_processed_sample
11,953766,M,2.109,25.31,32.205,,,N,N,35.91,real_public_processed_sample
11,953767,M,0.336,4.03,22.362,,,Y,N,35.91,real_public_processed_sample
11,953767,M,1.006,12.07,38.873,,,N,N,35.91,real_public_processed_sample
11,953768,FS,0.193,2.32,7.076,,,Y,Y,35.91,real_public_processed_sample
11,953768,FS,0.322,3.86,15.195,,,Y,Y,35.91,real_public_processed_sample
11,953768,FS,0.465,5.58,22.317,,,Y,Y,35.91,real_public_processed_sample
11,953768,FS,0.524,6.29,24.948,,,N,Y,35.91,real_public_processed_sample
11,953768,FS,0.536,6.43,24.948,,,N,N,35.91,real_public_processed_sample
11,953768,FS,0.703,8.44,27.533,,,Y,N,35.91,real_public_processed_sample
11,953768,FS,0.703,8.44,27.533,,,N,N,35.91,real_public_processed_sample
11,953768,FS,0.727,8.72,28.35,,,Y,N,35.91,real_public_processed_sample
11,953768,FS,1.032,12.38,12.02,,,N,N,35.91,real_public_processed_sample
11,953769,MN,2.807,33.68,24.04,,Thin,Y,Y,35.91,real_public_processed_sample
11,953770,FS,0.152,1.82,6.713,,,Y,Y,35.91,real_public_processed_sample
11,953770,FS,0.183,2.2,6.713,,,N,N,35.91,real_public_processed_sample
11,953770,FS,0.21,2.52,9.571,,,Y,Y,35.91,real_public_processed_sample
11,953770,FS,0.281,3.37,13.744,,,Y,N,35.91,real_public_processed_sample
11,953770,FS,0.377,4.52,19.187,,,Y,N,35.91,real_public_processed_sample
11,953770,FS,0.541,6.49,26.49,,,N,N,35.91,real_public_processed_sample
11,953770,FS,0.743,8.92,29.03,,,N,Y,35.91,real_public_processed_sample
11,953770,FS,0.944,11.33,29.937,,,N,N,35.91,real_public_processed_sample
11,953770,FS,1.103,13.24,31.479,,,Y,N,35.91,real_public_processed_sample
11,953770,FS,1.116,13.39,31.071,,,N,N,35.91,real_public_processed_sample
11,953770,FS,1.152,13.82,31.071,,,N,N,35.91,real_public_processed_sample
11,953770,FS,1.19,14.28,31.071,,,Y,N,35.91,real_public_processed_sample
11,953771,M,0.142,1.7,7.711,,,Y,N,35.91,real_public_processed_sample
11,953772,M,1.12,13.44,40.823,,,Y,N,35.91,real_public_processed_sample
